"(PDH-CSV 4.0) (India Standard Time)(-330)","\\WINDOWS10-SAMP\Processor(_Total)\% Processor Time","\\WINDOWS10-SAMP\System\Threads","\\WINDOWS10-SAMP\System\Context Switches/sec"
"08/07/2024 19:46:50.421","51.479262069215451447","1736","4017.0038093732300695"
"08/07/2024 19:46:51.560","49.794058164838396863","1769","5155.6621341817535722"
"08/07/2024 19:46:52.711","43.294846305711267576","1793","4056.4293964484318167"
"08/07/2024 19:46:53.818","44.084135439916380506","1809","7523.6208725802925983"
"08/07/2024 19:46:54.971","70.856973072385315504","1828","4477.9698779361297056"
"08/07/2024 19:46:56.044","59.049460299083598613","1828","4247.006563724854459"
"08/07/2024 19:46:57.065","38.780935462568308481","1836","4942.5998672354189694"
"08/07/2024 19:46:58.067","45.809479734125837069","1835","8820.6982625786458811"
"08/07/2024 19:46:59.098","23.261963839926647069","1795","4886.4428881969652139"
"08/07/2024 19:47:00.089","17.878360816173767489","1798","2566.5756649392683357"
"08/07/2024 19:47:01.108","15.252088041175436928","1796","3224.2268545645029008"
"08/07/2024 19:47:02.122","17.327261717751373027","1796","920.93700790865909767"
"08/07/2024 19:47:03.138","16.21878407205266015","1788","1599.9755814200541408"
"08/07/2024 19:47:04.161","17.5019946184412305","1762","2150.0315935198045736"
"08/07/2024 19:47:05.173","19.907358778559579804","1747","3733.1107571747320435"
"08/07/2024 19:47:06.165","49.013366043737740085","1746","2123.3659548904261101"
"08/07/2024 19:47:07.085","37.159335663442519149","1746","3437.4638616351685414"
"08/07/2024 19:47:08.003","8.9560012228689593883","1746","1643.4126739748101045"
"08/07/2024 19:47:08.939","8.5880761164789589657","1749","1820.0224446541474208"
"08/07/2024 19:47:09.819","15.878133740505761651","1749","2089.4298813164405146"
"08/07/2024 19:47:10.746","14.074395641756298758","1751","1684.6379506418877554"
"08/07/2024 19:47:11.667","9.2130945357835720699","1752","913.96114221007871947"
"08/07/2024 19:47:12.567","15.994025129797273976","1740","2147.0601026443082446"
"08/07/2024 19:47:13.475","13.096202043145810379","1744","1552.5437774499066563"
"08/07/2024 19:47:14.389","22.704321588262942555","1744","2089.3815214587439186"
"08/07/2024 19:47:15.290","22.14662093134005616","1744","3536.0176500588040653"
"08/07/2024 19:47:16.110","9.4620574734096685177","1746","1821.4175290397527078"
"08/07/2024 19:47:16.938","2.3276542570121794284","1744","2612.0286958687424885"
"08/07/2024 19:47:17.765","12.195667540122768102","1767","4852.5779888841379943"
"08/07/2024 19:47:18.579","3.7744778539041345944","1747","3168.9688730642001246"
"08/07/2024 19:47:19.413","33.519388158441955738","1744","3822.6051452560432153"
"08/07/2024 19:47:20.247","10.047782617873391331","1743","3388.2512807036177946"
"08/07/2024 19:47:21.046","20.064434379988369983","1744","6903.9842600692973065"
"08/07/2024 19:47:21.875","30.962413813944888119","1744","2969.2871570885054098"
"08/07/2024 19:47:22.686","11.82291257422216546","1740","3625.2284972466372892"
"08/07/2024 19:47:23.517","0.1729251150909938417","1741","3328.0485291051772947"
"08/07/2024 19:47:24.255"," ","1740","1874.5741483794606665"
"08/07/2024 19:47:24.993","21.161683977431778203","1749","6706.0351401467869437"
"08/07/2024 19:47:25.757","21.477771459896011663","1768","6394.4926621139438794"
"08/07/2024 19:47:26.475","3.1650652910308885168","1736","3224.4837635458166005"
"08/07/2024 19:47:27.198"," ","1735","619.5665676145283669"
"08/07/2024 19:47:27.959","5.5691908169765991232","1735","990.26784605167654263"
"08/07/2024 19:47:28.691","1.498737817237028036","1735","1371.5491151636992981"
"08/07/2024 19:47:29.443","0","1738","2003.210166054612273"
"08/07/2024 19:47:30.159","1.4745323108873442663","1738","1314.823009570964814"
